,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
15492,stall,bathroom,location,i waited at the bathroom stall to pee .,obj-rel,stall,first,i waited at the first stall to pee.,"i waited at the first stall to pee., so they have a location relation."
15493,stall,bathroom,location,i waited at the bathroom stall to pee .,obj-rel,stall,toilet,i waited at the toilet stall to pee.,"i waited at the toilet stall to pee., so they have a location relation."
15494,stall,bathroom,location,the bathroom stall was occupied,subj,door,bathroom,the bathroom door was occupied,the bathroom door was occupied
15495,stall,bathroom,location,the bathroom stall was occupied,subj,area,bathroom,the bathroom area was occupied,the bathroom area was occupied
15496,stall,bathroom,location,the bathroom stall was occupied,subj,stall,bathroom,the bathroom stall was occupied,the bathroom stall was occupied
15497,stall,bathroom,location,the bathroom stall was occupied,subj,mirror,bathroom,the bathroom mirror was occupied,the bathroom mirror was occupied
15498,stall,bathroom,location,the bathroom stall was occupied,subj,upstairs,bathroom,the bathroom upstairs was occupied,the bathroom upstairs was occupied
15499,stall,bathroom,location,the bathroom stall was occupied,obj,stall,last,the last stall was occupied,the last stall was occupied
15500,stall,bathroom,location,the bathroom stall was occupied,obj,stall,next,the next stall was occupied,the next stall was occupied
15501,stall,bathroom,location,the bathroom stall was occupied,obj,stall,third,the third stall was occupied,the third stall was occupied
15502,stall,bathroom,location,the bathroom stall was occupied,obj,stall,first,the first stall was occupied,the first stall was occupied
15503,stall,bathroom,location,the bathroom stall was occupied,obj,stall,fifth,the fifth stall was occupied,the fifth stall was occupied
15504,stall,bathroom,location,the bathroom stall was occupied,subj-rel,area,bathroom,the bathroom area was occupied,"the bathroom area was occupied, so they have a location relation."
15505,stall,bathroom,location,the bathroom stall was occupied,subj-rel,also,bathroom,the bathroom also was occupied,"the bathroom also was occupied, so they have a location relation."
15506,stall,bathroom,location,the bathroom stall was occupied,subj-rel,floor,bathroom,the bathroom floor was occupied,"the bathroom floor was occupied, so they have a location relation."
15507,stall,bathroom,location,the bathroom stall was occupied,subj-rel,space,bathroom,the bathroom space was occupied,"the bathroom space was occupied, so they have a location relation."
15508,stall,bathroom,location,the bathroom stall was occupied,subj-rel,upstairs,bathroom,the bathroom upstairs was occupied,"the bathroom upstairs was occupied, so they have a location relation."
15509,stall,bathroom,location,the bathroom stall was occupied,obj-rel,stall,other,the other stall was occupied,"the other stall was occupied, so they have a location relation."
15510,stall,bathroom,location,the bathroom stall was occupied,obj-rel,stall,next,the next stall was occupied,"the next stall was occupied, so they have a location relation."
15511,stall,bathroom,location,the bathroom stall was occupied,obj-rel,stall,last,the last stall was occupied,"the last stall was occupied, so they have a location relation."
15512,stall,bathroom,location,the bathroom stall was occupied,obj-rel,stall,third,the third stall was occupied,"the third stall was occupied, so they have a location relation."
15513,stall,bathroom,location,the bathroom stall was occupied,obj-rel,stall,first,the first stall was occupied,"the first stall was occupied, so they have a location relation."
15514,stalls,bathroom,location,there are many stalls in the bathroom,subj,mirrors,bathroom,there are many mirrors in the bathroom,there are many mirrors in the bathroom
15515,stalls,bathroom,location,there are many stalls in the bathroom,subj,people,bathroom,there are many people in the bathroom,there are many people in the bathroom
15516,stalls,bathroom,location,there are many stalls in the bathroom,subj,toilets,bathroom,there are many toilets in the bathroom,there are many toilets in the bathroom
15517,stalls,bathroom,location,there are many stalls in the bathroom,subj,rooms,bathroom,there are many rooms in the bathroom,there are many rooms in the bathroom
15518,stalls,bathroom,location,there are many stalls in the bathroom,subj,sinks,bathroom,there are many sinks in the bathroom,there are many sinks in the bathroom
15519,stalls,bathroom,location,there are many stalls in the bathroom,obj,stalls,.,there are many stalls in the.,there are many stalls in the.
15520,stalls,bathroom,location,there are many stalls in the bathroom,obj,stalls,;,there are many stalls in the ;,there are many stalls in the ;
15521,stalls,bathroom,location,there are many stalls in the bathroom,obj,stalls,!,there are many stalls in the!,there are many stalls in the!
15522,stalls,bathroom,location,there are many stalls in the bathroom,obj,stalls,village,there are many stalls in the village,there are many stalls in the village
15523,stalls,bathroom,location,there are many stalls in the bathroom,obj,stalls,street,there are many stalls in the street,there are many stalls in the street
15524,stalls,bathroom,location,there are many stalls in the bathroom,subj-rel,mirrors,bathroom,there are many mirrors in the bathroom,"there are many mirrors in the bathroom, so they have a location relation."
15525,stalls,bathroom,location,there are many stalls in the bathroom,subj-rel,people,bathroom,there are many people in the bathroom,"there are many people in the bathroom, so they have a location relation."
15526,stalls,bathroom,location,there are many stalls in the bathroom,subj-rel,sinks,bathroom,there are many sinks in the bathroom,"there are many sinks in the bathroom, so they have a location relation."
15527,stalls,bathroom,location,there are many stalls in the bathroom,subj-rel,toilets,bathroom,there are many toilets in the bathroom,"there are many toilets in the bathroom, so they have a location relation."
15528,stalls,bathroom,location,there are many stalls in the bathroom,subj-rel,bathrooms,bathroom,there are many bathrooms in the bathroom,"there are many bathrooms in the bathroom, so they have a location relation."
15529,stalls,bathroom,location,there are many stalls in the bathroom,obj-rel,stalls,market,there are many stalls in the market,"there are many stalls in the market, so they have a location relation."
15530,stalls,bathroom,location,there are many stalls in the bathroom,obj-rel,stalls,area,there are many stalls in the area,"there are many stalls in the area, so they have a location relation."
15531,stalls,bathroom,location,there are many stalls in the bathroom,obj-rel,stalls,street,there are many stalls in the street,"there are many stalls in the street, so they have a location relation."
15532,stalls,bathroom,location,there are many stalls in the bathroom,obj-rel,stalls,mall,there are many stalls in the mall,"there are many stalls in the mall, so they have a location relation."
15533,stalls,bathroom,location,there are many stalls in the bathroom,obj-rel,stalls,town,there are many stalls in the town,"there are many stalls in the town, so they have a location relation."
15534,stalls,bathroom,location,there are stalls inside a public bathroom .,subj,toilets,bathroom,there are toilets inside a public bathroom.,there are toilets inside a public bathroom.
15535,stalls,bathroom,location,there are stalls inside a public bathroom .,subj,cameras,bathroom,there are cameras inside a public bathroom.,there are cameras inside a public bathroom.
15536,stalls,bathroom,location,there are stalls inside a public bathroom .,subj,rooms,bathroom,there are rooms inside a public bathroom.,there are rooms inside a public bathroom.
15537,stalls,bathroom,location,there are stalls inside a public bathroom .,subj,bathrooms,bathroom,there are bathrooms inside a public bathroom.,there are bathrooms inside a public bathroom.
15538,stalls,bathroom,location,there are stalls inside a public bathroom .,subj,signs,bathroom,there are signs inside a public bathroom.,there are signs inside a public bathroom.
15539,stalls,bathroom,location,there are stalls inside a public bathroom .,obj,stalls,house,there are stalls inside a public house.,there are stalls inside a public house.
15540,stalls,bathroom,location,there are stalls inside a public bathroom .,obj,stalls,hall,there are stalls inside a public hall.,there are stalls inside a public hall.
15541,stalls,bathroom,location,there are stalls inside a public bathroom .,obj,stalls,space,there are stalls inside a public space.,there are stalls inside a public space.
15542,stalls,bathroom,location,there are stalls inside a public bathroom .,obj,stalls,building,there are stalls inside a public building.,there are stalls inside a public building.
