,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
11923,rifle,shot,function,a rifle has to be shot to fire .,obj-rel,rifle,cocked,a rifle has to be cocked to fire,"a rifle has to be cocked to fire, so they have a function relation."
11924,rifle,shot,function,a rifle has to be shot to fire .,obj-rel,rifle,trained,a rifle has to be trained to fire,"a rifle has to be trained to fire, so they have a function relation."
11925,rifle,shot,function,a rifle has to be shot to fire .,obj-rel,rifle,prepared,a rifle has to be prepared to fire,"a rifle has to be prepared to fire, so they have a function relation."
11926,rifle,shot,function,a rifle has to be shot to fire .,obj-rel,rifle,allowed,a rifle has to be allowed to fire,"a rifle has to be allowed to fire, so they have a function relation."
11927,rifle,weapon,category-exemplar-pairs,a rifle is a weapon,obj,rifle,gun,a rifle is a gun,a rifle is a gun
11928,rifle,weapon,category-exemplar-pairs,a rifle is a weapon,obj,rifle,weapon,a rifle is a weapon,a rifle is a weapon
11929,rifle,weapon,category-exemplar-pairs,a rifle is a weapon,obj-rel,rifle,weapon,a rifle is a weapon,"a rifle is a weapon, so they have a exemplar relation."
11930,rifle,weapon,category-exemplar-pairs,a rifle is a weapon,obj-rel,rifle,gun,a rifle is a gun,"a rifle is a gun, so they have a exemplar relation."
11931,rifle,weapon,category-exemplar-pairs,a rifle is a weapon,obj-rel,rifle,firearm,a rifle is a firearm,"a rifle is a firearm, so they have a exemplar relation."
11932,rifle,weapon,category-exemplar-pairs,a rifle is a weapon,obj-rel,rifle,pistol,a rifle is a pistol,"a rifle is a pistol, so they have a exemplar relation."
11933,rifle,weapon,category-exemplar-pairs,a rifle is a weapon,obj-rel,rifle,shooter,a rifle is a shooter,"a rifle is a shooter, so they have a exemplar relation."
11934,rifle,weapon,category-exemplar-pairs,a rifle is a weapon,obj-rel,rifle,tool,a rifle is a tool,"a rifle is a tool, so they have a exemplar relation."
11935,rifle,weapon,category-exemplar-pairs,a rifle is a weapon,obj-rel,rifle,bullet,a rifle is a bullet,"a rifle is a bullet, so they have a exemplar relation."
11936,rifle,weapon,category-exemplar-pairs,a rifle is a weapon,obj-rel,rifle,cannon,a rifle is a cannon,"a rifle is a cannon, so they have a exemplar relation."
11937,rifle,weapon,category-exemplar-pairs,a rifle is a weapon,obj-rel,rifle,handgun,a rifle is a handgun,"a rifle is a handgun, so they have a exemplar relation."
11938,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj,rifles,weapons,rifles have been used as weapons in war for a very long time.,rifles have been used as weapons in war for a very long time.
11939,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj,rifles,artillery,rifles have been used as artillery in war for a very long time.,rifles have been used as artillery in war for a very long time.
11940,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj,rifles,armament,rifles have been used as armament in war for a very long time.,rifles have been used as armament in war for a very long time.
11941,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj,rifles,firearms,rifles have been used as firearms in war for a very long time.,rifles have been used as firearms in war for a very long time.
11942,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj,rifles,weapon,rifles have been used as weapon in war for a very long time.,rifles have been used as weapon in war for a very long time.
11943,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj,rifles,arms,rifles have been used as arms in war for a very long time.,rifles have been used as arms in war for a very long time.
11944,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj,rifles,tools,rifles have been used as tools in war for a very long time.,rifles have been used as tools in war for a very long time.
11945,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj,rifles,ammunition,rifles have been used as ammunition in war for a very long time.,rifles have been used as ammunition in war for a very long time.
11946,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj,rifles,infantry,rifles have been used as infantry in war for a very long time.,rifles have been used as infantry in war for a very long time.
11947,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj,rifles,munitions,rifles have been used as munitions in war for a very long time.,rifles have been used as munitions in war for a very long time.
11948,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj-rel,rifles,weapons,rifles have been used as weapons in war for a very long time,"rifles have been used as weapons in war for a very long time, so they have a exemplar relation."
11949,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj-rel,rifles,artillery,rifles have been used as artillery in war for a very long time,"rifles have been used as artillery in war for a very long time, so they have a exemplar relation."
11950,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj-rel,rifles,weapon,rifles have been used as weapon in war for a very long time,"rifles have been used as weapon in war for a very long time, so they have a exemplar relation."
11951,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj-rel,rifles,armament,rifles have been used as armament in war for a very long time,"rifles have been used as armament in war for a very long time, so they have a exemplar relation."
11952,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj-rel,rifles,tools,rifles have been used as tools in war for a very long time,"rifles have been used as tools in war for a very long time, so they have a exemplar relation."
11953,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj-rel,rifles,firearms,rifles have been used as firearms in war for a very long time,"rifles have been used as firearms in war for a very long time, so they have a exemplar relation."
11954,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj-rel,rifles,arms,rifles have been used as arms in war for a very long time,"rifles have been used as arms in war for a very long time, so they have a exemplar relation."
11955,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj-rel,rifles,ammunition,rifles have been used as ammunition in war for a very long time,"rifles have been used as ammunition in war for a very long time, so they have a exemplar relation."
11956,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj-rel,rifles,guns,rifles have been used as guns in war for a very long time,"rifles have been used as guns in war for a very long time, so they have a exemplar relation."
11957,rifles,weapons,category-exemplar-pairs,rifles have been used as weapons in war for a very long time .,obj-rel,rifles,infantry,rifles have been used as infantry in war for a very long time,"rifles have been used as infantry in war for a very long time, so they have a exemplar relation."
11958,rifle,hunting,has-prerequisite,"if you are hunting deer , you need to being along a rifle .",obj,rifle,hunting,"if you are hunting deer, you need to being along a rifle.","if you are hunting deer, you need to being along a rifle."
11959,rifle,hunting,has-prerequisite,"if you are hunting deer , you need to being along a rifle .",obj,rifle,shooting,"if you are shooting deer, you need to being along a rifle.","if you are shooting deer, you need to being along a rifle."
11960,rifle,hunting,has-prerequisite,"if you are hunting deer , you need to being along a rifle .",obj,rifle,tracking,"if you are tracking deer, you need to being along a rifle.","if you are tracking deer, you need to being along a rifle."
11961,rifle,hunting,has-prerequisite,"if you are hunting deer , you need to being along a rifle .",obj,rifle,riding,"if you are riding deer, you need to being along a rifle.","if you are riding deer, you need to being along a rifle."
11962,rifle,hunting,has-prerequisite,"if you are hunting deer , you need to being along a rifle .",obj,rifle,stalking,"if you are stalking deer, you need to being along a rifle.","if you are stalking deer, you need to being along a rifle."
11963,rifle,hunting,has-prerequisite,"if you are hunting deer , you need to being along a rifle .",obj,rifle,chasing,"if you are chasing deer, you need to being along a rifle.","if you are chasing deer, you need to being along a rifle."
